Filename,Section,Metric,Value
parcats.js,Halstead Metrics,Total Operators,5619
parcats.js,Halstead Metrics,Total Operands,6547
parcats.js,Halstead Metrics,Vocabulary,818
parcats.js,Halstead Metrics,Length,12166
parcats.js,Halstead Metrics,Volume,117717.69
parcats.js,Halstead Metrics,Difficulty,65.31
parcats.js,Halstead Metrics,Effort,7687757.98
parcats.js,Keyword Frequency,with,14
parcats.js,Keyword Frequency,if,102
parcats.js,Keyword Frequency,class,12
parcats.js,Keyword Frequency,for,71
parcats.js,Keyword Frequency,return,110
parcats.js,Keyword Frequency,else,25
parcats.js,General,Average Line Length,38.05
parcats.js,Results,Final Score,55
parcats.js,Results,Grade,C

plot.js,LOC Metrics,Total Lines,34
plot.js,LOC Metrics,Blank Lines,4
plot.js,LOC Metrics,Comment Lines,0
plot.js,LOC Metrics,Code Lines,30
plot.js,Halstead Metrics,Unique Operators,11
plot.js,Halstead Metrics,Unique Operands,36
plot.js,Halstead Metrics,Total Operators,54
plot.js,Halstead Metrics,Total Operands,62
plot.js,Halstead Metrics,Vocabulary,47
plot.js,Halstead Metrics,Length,116
plot.js,Halstead Metrics,Volume,644.33
plot.js,Halstead Metrics,Difficulty,9.47
plot.js,Halstead Metrics,Effort,6103.26
plot.js,Keyword Frequency,None,0
plot.js,General,Average Line Length,24.23
plot.js,Results,Final Score,65
plot.js,Results,Grade,B-

attributes.js,LOC Metrics,Total Lines,166
attributes.js,LOC Metrics,Blank Lines,9
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,157
attributes.js,Halstead Metrics,Unique Operators,13
attributes.js,Halstead Metrics,Unique Operands,232
attributes.js,Halstead Metrics,Total Operators,325
attributes.js,Halstead Metrics,Total Operands,580
attributes.js,Halstead Metrics,Vocabulary,245
attributes.js,Halstead Metrics,Length,905
attributes.js,Halstead Metrics,Volume,7182.66
attributes.js,Halstead Metrics,Difficulty,16.25
attributes.js,Halstead Metrics,Effort,116718.18
attributes.js,Keyword Frequency,with,7
attributes.js,Keyword Frequency,for,6
attributes.js,Keyword Frequency,if,1
attributes.js,General,Average Line Length,40.07
attributes.js,Results,Final Score,55
attributes.js,Results,Grade,C

axisbrush.js,LOC Metrics,Total Lines,537
axisbrush.js,LOC Metrics,Blank Lines,67
axisbrush.js,LOC Metrics,Comment Lines,0
axisbrush.js,LOC Metrics,Code Lines,470
axisbrush.js,Halstead Metrics,Unique Operators,16
axisbrush.js,Halstead Metrics,Unique Operands,521
axisbrush.js,Halstead Metrics,Total Operators,1860
axisbrush.js,Halstead Metrics,Total Operands,2191
axisbrush.js,Halstead Metrics,Vocabulary,537
axisbrush.js,Halstead Metrics,Length,4051
axisbrush.js,Halstead Metrics,Volume,36737.62
axisbrush.js,Halstead Metrics,Difficulty,33.64
axisbrush.js,Halstead Metrics,Effort,1235963.57
axisbrush.js,Keyword Frequency,return,39
axisbrush.js,Keyword Frequency,for,9
axisbrush.js,Keyword Frequency,if,47
axisbrush.js,Keyword Frequency,with,3
axisbrush.js,Keyword Frequency,else,11
axisbrush.js,Keyword Frequency,while,4
axisbrush.js,General,Average Line Length,40.80
axisbrush.js,Results,Final Score,55
axisbrush.js,Results,Grade,C

base_index.js,LOC Metrics,Total Lines,24
base_index.js,LOC Metrics,Blank Lines,2
base_index.js,LOC Metrics,Comment Lines,0
base_index.js,LOC Metrics,Code Lines,22
base_index.js,Halstead Metrics,Unique Operators,10
base_index.js,Halstead Metrics,Unique Operands,46
base_index.js,Halstead Metrics,Total Operators,42
base_index.js,Halstead Metrics,Total Operands,55
base_index.js,Halstead Metrics,Vocabulary,56
base_index.js,Halstead Metrics,Length,97
base_index.js,Halstead Metrics,Volume,563.31
base_index.js,Halstead Metrics,Difficulty,5.98
base_index.js,Halstead Metrics,Effort,3367.63
base_index.js,Keyword Frequency,for,1
base_index.js,General,Average Line Length,29.14
base_index.js,Results,Final Score,65
base_index.js,Results,Grade,B-

base_plot.js,LOC Metrics,Total Lines,57
base_plot.js,LOC Metrics,Blank Lines,10
base_plot.js,LOC Metrics,Comment Lines,0
base_plot.js,LOC Metrics,Code Lines,47
base_plot.js,Halstead Metrics,Unique Operators,13
base_plot.js,Halstead Metrics,Unique Operands,108
base_plot.js,Halstead Metrics,Total Operators,177
base_plot.js,Halstead Metrics,Total Operands,200
base_plot.js,Halstead Metrics,Vocabulary,121
base_plot.js,Halstead Metrics,Length,377
base_plot.js,Halstead Metrics,Volume,2608.41
base_plot.js,Halstead Metrics,Difficulty,12.04
base_plot.js,Halstead Metrics,Effort,31397.55
base_plot.js,Keyword Frequency,if,2
base_plot.js,Keyword Frequency,return,1
base_plot.js,General,Average Line Length,42.49
base_plot.js,Results,Final Score,55
base_plot.js,Results,Grade,C

calc.js,LOC Metrics,Total Lines,34
calc.js,LOC Metrics,Blank Lines,6
calc.js,LOC Metrics,Comment Lines,0
calc.js,LOC Metrics,Code Lines,28
calc.js,Halstead Metrics,Unique Operators,12
calc.js,Halstead Metrics,Unique Operands,41
calc.js,Halstead Metrics,Total Operators,100
calc.js,Halstead Metrics,Total Operands,98
calc.js,Halstead Metrics,Vocabulary,53
calc.js,Halstead Metrics,Length,198
calc.js,Halstead Metrics,Volume,1134.13
calc.js,Halstead Metrics,Difficulty,14.34
calc.js,Halstead Metrics,Effort,16265.06
calc.js,Keyword Frequency,if,1
calc.js,Keyword Frequency,else,1
calc.js,Keyword Frequency,return,2
calc.js,Keyword Frequency,for,1
calc.js,General,Average Line Length,32.75
calc.js,Results,Final Score,55
calc.js,Results,Grade,C

constants.js,LOC Metrics,Total Lines,50
constants.js,LOC Metrics,Blank Lines,3
constants.js,LOC Metrics,Comment Lines,0
constants.js,LOC Metrics,Code Lines,47
constants.js,Halstead Metrics,Unique Operators,11
constants.js,Halstead Metrics,Unique Operands,150
constants.js,Halstead Metrics,Total Operators,112
constants.js,Halstead Metrics,Total Operands,245
constants.js,Halstead Metrics,Vocabulary,161
constants.js,Halstead Metrics,Length,357
constants.js,Halstead Metrics,Volume,2617.14
constants.js,Halstead Metrics,Difficulty,8.98
constants.js,Halstead Metrics,Effort,23510.62
constants.js,Keyword Frequency,for,3
constants.js,Keyword Frequency,if,1
constants.js,Keyword Frequency,with,1
constants.js,General,Average Line Length,45.83
constants.js,Results,Final Score,65
constants.js,Results,Grade,B-

defaults.js,LOC Metrics,Total Lines,111
defaults.js,LOC Metrics,Blank Lines,21
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,90
defaults.js,Halstead Metrics,Unique Operators,12
defaults.js,Halstead Metrics,Unique Operands,148
defaults.js,Halstead Metrics,Total Operators,329
defaults.js,Halstead Metrics,Total Operands,355
defaults.js,Halstead Metrics,Vocabulary,160
defaults.js,Halstead Metrics,Length,684
defaults.js,Halstead Metrics,Volume,5008.20
defaults.js,Halstead Metrics,Difficulty,14.39
defaults.js,Halstead Metrics,Effort,72077.46
defaults.js,Keyword Frequency,if,7
defaults.js,Keyword Frequency,return,4
defaults.js,Keyword Frequency,else,1
defaults.js,Keyword Frequency,with,1
defaults.js,General,Average Line Length,42.34
defaults.js,Results,Final Score,55
defaults.js,Results,Grade,C

helpers.js,LOC Metrics,Total Lines,15
helpers.js,LOC Metrics,Blank Lines,4
helpers.js,LOC Metrics,Comment Lines,0
helpers.js,LOC Metrics,Code Lines,11
helpers.js,Halstead Metrics,Unique Operators,8
helpers.js,Halstead Metrics,Unique Operands,21
helpers.js,Halstead Metrics,Total Operators,37
helpers.js,Halstead Metrics,Total Operands,37
helpers.js,Halstead Metrics,Vocabulary,29
helpers.js,Halstead Metrics,Length,74
helpers.js,Halstead Metrics,Volume,359.49
helpers.js,Halstead Metrics,Difficulty,7.05
helpers.js,Halstead Metrics,Effort,2533.55
helpers.js,Keyword Frequency,return,3
helpers.js,General,Average Line Length,32.64
helpers.js,Results,Final Score,65
helpers.js,Results,Grade,B-

index.js,LOC Metrics,Total Lines,7
index.js,LOC Metrics,Blank Lines,3
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,4
index.js,Halstead Metrics,Unique Operators,5
index.js,Halstead Metrics,Unique Operands,9
index.js,Halstead Metrics,Total Operators,13
index.js,Halstead Metrics,Total Operands,13
index.js,Halstead Metrics,Vocabulary,14
index.js,Halstead Metrics,Length,26
index.js,Halstead Metrics,Volume,98.99
index.js,Halstead Metrics,Difficulty,3.61
index.js,Halstead Metrics,Effort,357.47
index.js,Keyword Frequency,None,0
index.js,General,Average Line Length,26.75
index.js,Results,Final Score,90
index.js,Results,Grade,A+

lines.js,LOC Metrics,Total Lines,676
lines.js,LOC Metrics,Blank Lines,77
lines.js,LOC Metrics,Comment Lines,0
lines.js,LOC Metrics,Code Lines,599
lines.js,Halstead Metrics,Unique Operators,16
lines.js,Halstead Metrics,Unique Operands,470
lines.js,Halstead Metrics,Total Operators,2237
lines.js,Halstead Metrics,Total Operands,2263
lines.js,Halstead Metrics,Vocabulary,486
lines.js,Halstead Metrics,Length,4500
lines.js,Halstead Metrics,Volume,40161.66
lines.js,Halstead Metrics,Difficulty,38.52
lines.js,Halstead Metrics,Effort,1546992.82
lines.js,Keyword Frequency,return,26
lines.js,Keyword Frequency,for,23
lines.js,Keyword Frequency,if,16
lines.js,Keyword Frequency,with,4
lines.js,Keyword Frequency,else,1
lines.js,General,Average Line Length,35.59
lines.js,Results,Final Score,55
lines.js,Results,Grade,C

merge_length.js,LOC Metrics,Total Lines,28
merge_length.js,LOC Metrics,Blank Lines,3
merge_length.js,LOC Metrics,Comment Lines,0
merge_length.js,LOC Metrics,Code Lines,25
merge_length.js,Halstead Metrics,Unique Operators,15
merge_length.js,Halstead Metrics,Unique Operands,54
merge_length.js,Halstead Metrics,Total Operators,91
merge_length.js,Halstead Metrics,Total Operands,116
merge_length.js,Halstead Metrics,Vocabulary,69
merge_length.js,Halstead Metrics,Length,207
merge_length.js,Halstead Metrics,Volume,1264.46
merge_length.js,Halstead Metrics,Difficulty,16.11
merge_length.js,Halstead Metrics,Effort,20371.93
merge_length.js,Keyword Frequency,if,4
merge_length.js,Keyword Frequency,for,2
merge_length.js,Keyword Frequency,return,1
merge_length.js,General,Average Line Length,35.72
merge_length.js,Results,Final Score,55
merge_length.js,Results,Grade,C

parcoords.js,LOC Metrics,Total Lines,766
parcoords.js,LOC Metrics,Blank Lines,115
parcoords.js,LOC Metrics,Comment Lines,0
parcoords.js,LOC Metrics,Code Lines,651
parcoords.js,Halstead Metrics,Unique Operators,16
parcoords.js,Halstead Metrics,Unique Operands,472
parcoords.js,Halstead Metrics,Total Operators,2375
parcoords.js,Halstead Metrics,Total Operands,2625
parcoords.js,Halstead Metrics,Vocabulary,488
parcoords.js,Halstead Metrics,Length,5000
parcoords.js,Halstead Metrics,Volume,44653.69
parcoords.js,Halstead Metrics,Difficulty,44.49
parcoords.js,Halstead Metrics,Effort,1986710.64
parcoords.js,Keyword Frequency,return,65
parcoords.js,Keyword Frequency,if,36
parcoords.js,Keyword Frequency,else,9
parcoords.js,Keyword Frequency,for,10
parcoords.js,General,Average Line Length,40.26
parcoords.js,Results,Final Score,55
parcoords.js,Results,Grade,C

plot-strict.js,LOC Metrics,Total Lines,9
plot-strict.js,LOC Metrics,Blank Lines,4
plot-strict.js,LOC Metrics,Comment Lines,0
plot-strict.js,LOC Metrics,Code Lines,5
plot-strict.js,Halstead Metrics,Unique Operators,6
plot-strict.js,Halstead Metrics,Unique Operands,11
plot-strict.js,Halstead Metrics,Total Operators,17
plot-strict.js,Halstead Metrics,Total Operands,18
plot-strict.js,Halstead Metrics,Vocabulary,17
plot-strict.js,Halstead Metrics,Length,35
plot-strict.js,Halstead Metrics,Volume,143.06
plot-strict.js,Halstead Metrics,Difficulty,4.91
plot-strict.js,Halstead Metrics,Effort,702.30
plot-strict.js,Keyword Frequency,None,0
plot-strict.js,General,Average Line Length,34.80
plot-strict.js,Results,Final Score,75
plot-strict.js,Results,Grade,B+

plot.js,LOC Metrics,Total Lines,148
plot.js,LOC Metrics,Blank Lines,23
plot.js,LOC Metrics,Comment Lines,0
plot.js,LOC Metrics,Code Lines,125
plot.js,Halstead Metrics,Unique Operators,13
plot.js,Halstead Metrics,Unique Operands,204
plot.js,Halstead Metrics,Total Operators,465
plot.js,Halstead Metrics,Total Operands,551
plot.js,Halstead Metrics,Vocabulary,217
plot.js,Halstead Metrics,Length,1016
plot.js,Halstead Metrics,Volume,7885.74
plot.js,Halstead Metrics,Difficulty,17.56
plot.js,Halstead Metrics,Effort,138444.92
plot.js,Keyword Frequency,if,6
plot.js,Keyword Frequency,return,7
plot.js,Keyword Frequency,else,1
plot.js,Keyword Frequency,for,2
plot.js,General,Average Line Length,42.77
plot.js,Results,Final Score,55
plot.js,Results,Grade,C

regl_precompiled.js,LOC Metrics,Total Lines,13
regl_precompiled.js,LOC Metrics,Blank Lines,1
regl_precompiled.js,LOC Metrics,Comment Lines,0
regl_precompiled.js,LOC Metrics,Code Lines,12
regl_precompiled.js,Halstead Metrics,Unique Operators,10
regl_precompiled.js,Halstead Metrics,Unique Operands,21
regl_precompiled.js,Halstead Metrics,Total Operators,50
regl_precompiled.js,Halstead Metrics,Total Operands,44
regl_precompiled.js,Halstead Metrics,Vocabulary,31
regl_precompiled.js,Halstead Metrics,Length,94
regl_precompiled.js,Halstead Metrics,Volume,465.69
regl_precompiled.js,Halstead Metrics,Difficulty,10.48
regl_precompiled.js,Halstead Metrics,Effort,4878.70
regl_precompiled.js,Keyword Frequency,None,0
regl_precompiled.js,General,Average Line Length,69.33
regl_precompiled.js,Results,Final Score,55
regl_precompiled.js,Results,Grade,C

strict.js,LOC Metrics,Total Lines,7
strict.js,LOC Metrics,Blank Lines,3
strict.js,LOC Metrics,Comment Lines,0
strict.js,LOC Metrics,Code Lines,4
strict.js,Halstead Metrics,Unique Operators,6
strict.js,Halstead Metrics,Unique Operands,9
strict.js,Halstead Metrics,Total Operators,14
strict.js,Halstead Metrics,Total Operands,14
strict.js,Halstead Metrics,Vocabulary,15
strict.js,Halstead Metrics,Length,28
strict.js,Halstead Metrics,Volume,109.39
strict.js,Halstead Metrics,Difficulty,4.67
strict.js,Halstead Metrics,Effort,510.50
strict.js,Keyword Frequency,None,0
strict.js,General,Average Line Length,28.50
strict.js,Results,Final Score,75
strict.js,Results,Grade,B+

attributes.js,LOC Metrics,Total Lines,295
attributes.js,LOC Metrics,Blank Lines,16
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,279
attributes.js,Halstead Metrics,Unique Operators,12
attributes.js,Halstead Metrics,Unique Operands,316
attributes.js,Halstead Metrics,Total Operators,542
attributes.js,Halstead Metrics,Total Operands,975
attributes.js,Halstead Metrics,Vocabulary,328
attributes.js,Halstead Metrics,Length,1517
attributes.js,Halstead Metrics,Volume,12678.41
attributes.js,Halstead Metrics,Difficulty,18.51
attributes.js,Halstead Metrics,Effort,234711.00
attributes.js,Keyword Frequency,for,7
attributes.js,Keyword Frequency,if,3
attributes.js,Keyword Frequency,with,5
attributes.js,General,Average Line Length,35.28
attributes.js,Results,Final Score,55
attributes.js,Results,Grade,C

base_plot.js,LOC Metrics,Total Lines,13
base_plot.js,LOC Metrics,Blank Lines,4
base_plot.js,LOC Metrics,Comment Lines,0
base_plot.js,LOC Metrics,Code Lines,9
base_plot.js,Halstead Metrics,Unique Operators,8
base_plot.js,Halstead Metrics,Unique Operands,21
base_plot.js,Halstead Metrics,Total Operators,42
base_plot.js,Halstead Metrics,Total Operands,40
base_plot.js,Halstead Metrics,Vocabulary,29
base_plot.js,Halstead Metrics,Length,82
base_plot.js,Halstead Metrics,Volume,398.35
base_plot.js,Halstead Metrics,Difficulty,7.62
base_plot.js,Halstead Metrics,Effort,3035.08
base_plot.js,Keyword Frequency,None,0
base_plot.js,General,Average Line Length,47.78
base_plot.js,Results,Final Score,70
base_plot.js,Results,Grade,B

calc.js,LOC Metrics,Total Lines,175
calc.js,LOC Metrics,Blank Lines,36
calc.js,LOC Metrics,Comment Lines,0
calc.js,LOC Metrics,Code Lines,139
calc.js,Halstead Metrics,Unique Operators,16
calc.js,Halstead Metrics,Unique Operands,164
calc.js,Halstead Metrics,Total Operators,523
calc.js,Halstead Metrics,Total Operands,532
calc.js,Halstead Metrics,Vocabulary,180
calc.js,Halstead Metrics,Length,1055
calc.js,Halstead Metrics,Volume,7903.91
calc.js,Halstead Metrics,Difficulty,25.95
calc.js,Halstead Metrics,Effort,205115.97
calc.js,Keyword Frequency,if,19
calc.js,Keyword Frequency,for,6
calc.js,Keyword Frequency,else,3
calc.js,Keyword Frequency,return,8
calc.js,General,Average Line Length,35.37
calc.js,Results,Final Score,55
calc.js,Results,Grade,C

defaults.js,LOC Metrics,Total Lines,138
defaults.js,LOC Metrics,Blank Lines,23
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,115
defaults.js,Halstead Metrics,Unique Operators,15
defaults.js,Halstead Metrics,Unique Operands,145
defaults.js,Halstead Metrics,Total Operators,375
defaults.js,Halstead Metrics,Total Operands,418
defaults.js,Halstead Metrics,Vocabulary,160
defaults.js,Halstead Metrics,Length,793
defaults.js,Halstead Metrics,Volume,5806.29
defaults.js,Halstead Metrics,Difficulty,21.62
defaults.js,Halstead Metrics,Effort,125535.97
defaults.js,Keyword Frequency,if,16
defaults.js,Keyword Frequency,for,2
defaults.js,Keyword Frequency,return,3
defaults.js,Keyword Frequency,with,1
defaults.js,Keyword Frequency,else,1
defaults.js,General,Average Line Length,38.18
defaults.js,Results,Final Score,55
defaults.js,Results,Grade,C

event_data.js,LOC Metrics,Total Lines,40
event_data.js,LOC Metrics,Blank Lines,7
event_data.js,LOC Metrics,Comment Lines,0
event_data.js,LOC Metrics,Code Lines,33
event_data.js,Halstead Metrics,Unique Operators,12
event_data.js,Halstead Metrics,Unique Operands,103
event_data.js,Halstead Metrics,Total Operators,83
event_data.js,Halstead Metrics,Total Operands,175
event_data.js,Halstead Metrics,Vocabulary,115
event_data.js,Halstead Metrics,Length,258
event_data.js,Halstead Metrics,Volume,1766.14
event_data.js,Halstead Metrics,Difficulty,10.19
event_data.js,Halstead Metrics,Effort,18004.30
event_data.js,Keyword Frequency,for,2
event_data.js,Keyword Frequency,if,3
event_data.js,Keyword Frequency,return,1
event_data.js,General,Average Line Length,39.18
event_data.js,Results,Final Score,55
event_data.js,Results,Grade,C

fill_one.js,LOC Metrics,Total Lines,13
fill_one.js,LOC Metrics,Blank Lines,2
fill_one.js,LOC Metrics,Comment Lines,0
fill_one.js,LOC Metrics,Code Lines,11
fill_one.js,Halstead Metrics,Unique Operators,8
fill_one.js,Halstead Metrics,Unique Operands,24
fill_one.js,Halstead Metrics,Total Operators,42
fill_one.js,Halstead Metrics,Total Operands,41
fill_one.js,Halstead Metrics,Vocabulary,32
fill_one.js,Halstead Metrics,Length,83
fill_one.js,Halstead Metrics,Volume,415.00
fill_one.js,Halstead Metrics,Difficulty,6.83
fill_one.js,Halstead Metrics,Effort,2835.83
fill_one.js,Keyword Frequency,if,1
fill_one.js,Keyword Frequency,else,1
fill_one.js,General,Average Line Length,31.09
fill_one.js,Results,Final Score,65
fill_one.js,Results,Grade,B-

helpers.js,LOC Metrics,Total Lines,38
helpers.js,LOC Metrics,Blank Lines,7
helpers.js,LOC Metrics,Comment Lines,0
helpers.js,LOC Metrics,Code Lines,31
helpers.js,Halstead Metrics,Unique Operators,15
helpers.js,Halstead Metrics,Unique Operands,42
helpers.js,Halstead Metrics,Total Operators,150
helpers.js,Halstead Metrics,Total Operands,124
helpers.js,Halstead Metrics,Vocabulary,57
helpers.js,Halstead Metrics,Length,274
helpers.js,Halstead Metrics,Volume,1598.21
helpers.js,Halstead Metrics,Difficulty,22.14
helpers.js,Halstead Metrics,Effort,35388.98
helpers.js,Keyword Frequency,return,8
helpers.js,Keyword Frequency,if,4
helpers.js,Keyword Frequency,for,1
helpers.js,Keyword Frequency,else,1
helpers.js,General,Average Line Length,37.13
helpers.js,Results,Final Score,55
helpers.js,Results,Grade,C

index.js,LOC Metrics,Total Lines,27
index.js,LOC Metrics,Blank Lines,4
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,23
index.js,Halstead Metrics,Unique Operators,11
index.js,Halstead Metrics,Unique Operands,47
index.js,Halstead Metrics,Total Operators,61
index.js,Halstead Metrics,Total Operands,78
index.js,Halstead Metrics,Vocabulary,58
index.js,Halstead Metrics,Length,139
index.js,Halstead Metrics,Volume,814.26
index.js,Halstead Metrics,Difficulty,9.13
index.js,Halstead Metrics,Effort,7432.28
index.js,Keyword Frequency,None,0
index.js,General,Average Line Length,35.91
index.js,Results,Final Score,65
index.js,Results,Grade,B-

layout_attributes.js,LOC Metrics,Total Lines,39
layout_attributes.js,LOC Metrics,Blank Lines,1
layout_attributes.js,LOC Metrics,Comment Lines,0
layout_attributes.js,LOC Metrics,Code Lines,38
layout_attributes.js,Halstead Metrics,Unique Operators,10
layout_attributes.js,Halstead Metrics,Unique Operands,101
layout_attributes.js,Halstead Metrics,Total Operators,54
layout_attributes.js,Halstead Metrics,Total Operands,157
layout_attributes.js,Halstead Metrics,Vocabulary,111
layout_attributes.js,Halstead Metrics,Length,211
layout_attributes.js,Halstead Metrics,Volume,1433.62
layout_attributes.js,Halstead Metrics,Difficulty,7.77
layout_attributes.js,Halstead Metrics,Effort,11142.51
layout_attributes.js,Keyword Frequency,for,1
layout_attributes.js,Keyword Frequency,with,1
layout_attributes.js,General,Average Line Length,38.74
layout_attributes.js,Results,Final Score,65
layout_attributes.js,Results,Grade,B-

layout_defaults.js,LOC Metrics,Total Lines,15
layout_defaults.js,LOC Metrics,Blank Lines,4
layout_defaults.js,LOC Metrics,Comment Lines,0
layout_defaults.js,LOC Metrics,Code Lines,11
layout_defaults.js,Halstead Metrics,Unique Operators,8
layout_defaults.js,Halstead Metrics,Unique Operands,22
layout_defaults.js,Halstead Metrics,Total Operators,41
layout_defaults.js,Halstead Metrics,Total Operands,36
layout_defaults.js,Halstead Metrics,Vocabulary,30
layout_defaults.js,Halstead Metrics,Length,77
layout_defaults.js,Halstead Metrics,Volume,377.83
layout_defaults.js,Halstead Metrics,Difficulty,6.55
layout_defaults.js,Halstead Metrics,Effort,2473.07
layout_defaults.js,Keyword Frequency,return,1
layout_defaults.js,General,Average Line Length,36.18
layout_defaults.js,Results,Final Score,65
layout_defaults.js,Results,Grade,B-

plot.js,LOC Metrics,Total Lines,1252
plot.js,LOC Metrics,Blank Lines,207
plot.js,LOC Metrics,Comment Lines,0
plot.js,LOC Metrics,Code Lines,1045
plot.js,Halstead Metrics,Unique Operators,16
plot.js,Halstead Metrics,Unique Operands,764
plot.js,Halstead Metrics,Total Operators,3932
plot.js,Halstead Metrics,Total Operands,4844
plot.js,Halstead Metrics,Vocabulary,780
plot.js,Halstead Metrics,Length,8776
plot.js,Halstead Metrics,Volume,84313.93
plot.js,Halstead Metrics,Difficulty,50.72
plot.js,Halstead Metrics,Effort,4276614.46
plot.js,Keyword Frequency,with,7
plot.js,Keyword Frequency,if,103
plot.js,Keyword Frequency,return,32
plot.js,Keyword Frequency,else,15
plot.js,Keyword Frequency,class,2
plot.js,Keyword Frequency,for,30
plot.js,Keyword Frequency,try,1
plot.js,General,Average Line Length,43.47
plot.js,Results,Final Score,55
plot.js,Results,Grade,C

style_one.js,LOC Metrics,Total Lines,15
style_one.js,LOC Metrics,Blank Lines,3
style_one.js,LOC Metrics,Comment Lines,0
style_one.js,LOC Metrics,Code Lines,12
style_one.js,Halstead Metrics,Unique Operators,9
style_one.js,Halstead Metrics,Unique Operands,30
style_one.js,Halstead Metrics,Total Operators,52
style_one.js,Halstead Metrics,Total Operands,60
style_one.js,Halstead Metrics,Vocabulary,39
style_one.js,Halstead Metrics,Length,112
style_one.js,Halstead Metrics,Volume,591.97
style_one.js,Halstead Metrics,Difficulty,9.00
style_one.js,Halstead Metrics,Effort,5327.69
style_one.js,Keyword Frequency,None,0
style_one.js,General,Average Line Length,40.58
style_one.js,Results,Final Score,65
style_one.js,Results,Grade,B-

style.js,LOC Metrics,Total Lines,23
style.js,LOC Metrics,Blank Lines,6
style.js,LOC Metrics,Comment Lines,0
style.js,LOC Metrics,Code Lines,17
style.js,Halstead Metrics,Unique Operators,10
style.js,Halstead Metrics,Unique Operands,34
style.js,Halstead Metrics,Total Operators,71
style.js,Halstead Metrics,Total Operands,70
style.js,Halstead Metrics,Vocabulary,44
style.js,Halstead Metrics,Length,141
style.js,Halstead Metrics,Volume,769.78
style.js,Halstead Metrics,Difficulty,10.29
style.js,Halstead Metrics,Effort,7924.20
style.js,Keyword Frequency,None,0
style.js,General,Average Line Length,35.65
style.js,Results,Final Score,55
style.js,Results,Grade,C

attributes.js,LOC Metrics,Total Lines,288
attributes.js,LOC Metrics,Blank Lines,11
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,277
attributes.js,Halstead Metrics,Unique Operators,11
attributes.js,Halstead Metrics,Unique Operands,270
attributes.js,Halstead Metrics,Total Operators,534
attributes.js,Halstead Metrics,Total Operands,969
attributes.js,Halstead Metrics,Vocabulary,281
attributes.js,Halstead Metrics,Length,1503
attributes.js,Halstead Metrics,Volume,12226.04
attributes.js,Halstead Metrics,Difficulty,19.74
attributes.js,Halstead Metrics,Effort,241328.50
attributes.js,Keyword Frequency,if,5
attributes.js,Keyword Frequency,for,8
attributes.js,Keyword Frequency,with,1
attributes.js,General,Average Line Length,38.20
attributes.js,Results,Final Score,55
attributes.js,Results,Grade,C

base_plot.js,LOC Metrics,Total Lines,130
base_plot.js,LOC Metrics,Blank Lines,22
base_plot.js,LOC Metrics,Comment Lines,0
base_plot.js,LOC Metrics,Code Lines,108
base_plot.js,Halstead Metrics,Unique Operators,14
base_plot.js,Halstead Metrics,Unique Operands,161
base_plot.js,Halstead Metrics,Total Operators,362
base_plot.js,Halstead Metrics,Total Operands,392
base_plot.js,Halstead Metrics,Vocabulary,175
base_plot.js,Halstead Metrics,Length,754
base_plot.js,Halstead Metrics,Volume,5618.21
base_plot.js,Halstead Metrics,Difficulty,17.04
base_plot.js,Halstead Metrics,Effort,95753.89
base_plot.js,Keyword Frequency,if,6
base_plot.js,Keyword Frequency,for,7
base_plot.js,Keyword Frequency,return,3
base_plot.js,Keyword Frequency,else,1
base_plot.js,General,Average Line Length,37.56
base_plot.js,Results,Final Score,55
base_plot.js,Results,Grade,C

calc.js,LOC Metrics,Total Lines,181
calc.js,LOC Metrics,Blank Lines,28
calc.js,LOC Metrics,Comment Lines,0
calc.js,LOC Metrics,Code Lines,153
calc.js,Halstead Metrics,Unique Operators,15
calc.js,Halstead Metrics,Unique Operands,158
calc.js,Halstead Metrics,Total Operators,526
calc.js,Halstead Metrics,Total Operands,606
calc.js,Halstead Metrics,Vocabulary,173
calc.js,Halstead Metrics,Length,1132
calc.js,Halstead Metrics,Volume,8416.00
calc.js,Halstead Metrics,Difficulty,28.77
calc.js,Halstead Metrics,Effort,242093.14
calc.js,Keyword Frequency,for,9
calc.js,Keyword Frequency,if,17
calc.js,Keyword Frequency,else,1
calc.js,Keyword Frequency,with,1
calc.js,Keyword Frequency,return,5
calc.js,General,Average Line Length,38.86
calc.js,Results,Final Score,55
calc.js,Results,Grade,C

constants.js,LOC Metrics,Total Lines,21
constants.js,LOC Metrics,Blank Lines,1
constants.js,LOC Metrics,Comment Lines,0
constants.js,LOC Metrics,Code Lines,20
constants.js,Halstead Metrics,Unique Operators,6
constants.js,Halstead Metrics,Unique Operands,33
constants.js,Halstead Metrics,Total Operators,28
constants.js,Halstead Metrics,Total Operands,42
